Word,GD,TRT,FFD,GPT,nFix,MPS
active,129.0392156862745,180.08823529411765,116.12745098039215,145.81372549019608,1.5,3256.5003267973857
interest,142.35185185185185,214.25925925925927,130.14814814814815,175.24074074074073,1.6296296296296295,3252.5984567901237
politics,108.20930232558139,134.04651162790697,105.53488372093024,151.25581395348837,1.2790697674418605,3240.321705426356
frequently,102.6,140.2,92.9,158.1,1.5,3419.65
rumored,106.08333333333333,106.08333333333333,106.08333333333333,106.08333333333333,1.0,3394.3333333333335
be,109.68181818181819,121.5,107.13636363636364,257.1363636363636,1.1363636363636365,3281.9545454545455
candidate,132.69565217391303,143.43478260869566,119.69565217391305,217.7391304347826,1.2608695652173914,3237.86231884058
public,129.61111111111111,162.61111111111111,114.16666666666667,296.72222222222223,1.4444444444444444,3224.8518518518517
julie,134.04545454545453,217.5,120.36363636363636,244.54545454545453,1.8636363636363635,3308.700757575757
abbott,118.11111111111111,184.96296296296296,108.51851851851852,160.85185185185185,1.6666666666666667,3303.734567901234
paddington,166.75,207.25,99.0,199.5,2.1666666666666665,3199.263888888889
london,118.08163265306122,136.12244897959184,105.3265306122449,166.30612244897958,1.3265306122448979,3242.71768707483
hackney,136.0,173.16666666666666,124.16666666666667,159.08333333333334,1.5,3246.2333333333336
stoke,130.36363636363637,225.72727272727272,130.36363636363637,199.36363636363637,1.5454545454545454,3296.7878787878794
newington,121.85714285714286,203.21428571428572,110.21428571428571,295.2142857142857,1.8571428571428572,3258.940476190476
constituency,182.22222222222223,222.88888888888889,172.22222222222223,1063.7777777777778,1.4444444444444444,3218.9444444444443
aligned,99.06666666666666,194.93333333333334,94.26666666666667,126.6,1.9333333333333333,3473.3333333333335
federalists,166.42857142857142,237.07142857142858,130.57142857142858,859.8571428571429,1.6428571428571428,3293.208333333333
she,109.9047619047619,130.843537414966,106.52607709750566,131.31746031746033,1.2086167800453516,3310.9066515495083
koldewey,164.25531914893617,293.6595744680851,132.85106382978722,181.29787234042553,2.234042553191489,3323.9214285714293
self-trained,136.44444444444446,224.72222222222223,100.77777777777777,168.44444444444446,2.111111111111111,3407.4453703703707
classical,137.37777777777777,171.33333333333334,124.13333333333334,189.15555555555557,1.3777777777777778,3311.7018518518516
era,114.41666666666667,146.0,106.41666666666667,127.25,1.4166666666666667,3430.7083333333335
archaeological,171.2941176470588,256.5882352941176,138.41176470588235,206.0,2.0588235294117645,3380.5588235294117
historian,191.9,220.36666666666667,132.5,541.1,1.5666666666666667,3348.6666666666665
ellis,97.36363636363636,202.27272727272728,97.36363636363636,190.63636363636363,2.090909090909091,3491.2909090909093
jeb,128.4,229.73333333333332,116.2,227.6,1.9333333333333333,3405.8222222222225
forty-third,183.6153846153846,256.9230769230769,112.3076923076923,232.15384615384616,2.3076923076923075,3346.8653846153848
current,139.08333333333334,215.83333333333334,116.33333333333333,150.41666666666666,1.6666666666666667,3283.6666666666665
florida,160.21212121212122,180.1818181818182,134.63636363636363,381.0,1.393939393939394,3282.237373737374
rather,138.2,196.76,129.48,174.76,1.48,3208.2133333333336
than,129.76666666666668,153.1,119.73333333333333,179.36666666666667,1.3333333333333333,3175.144444444444
retire,142.85714285714286,212.21428571428572,114.07142857142857,243.21428571428572,1.8571428571428572,3172.9035714285715
would,108.625,134.9375,100.5625,174.90625,1.3125,3473.4583333333335
go,96.0,200.0,96.0,96.0,1.7142857142857142,3478.6785714285716
win,83.47619047619048,103.61904761904762,77.57142857142857,106.19047619047619,1.3333333333333333,3320.6269841269846
democratic-republican,150.11111111111111,408.5,105.66666666666667,475.44444444444446,4.055555555555555,3258.8082912457908
beginning,132.84615384615384,172.3846153846154,110.46153846153847,221.07692307692307,1.6153846153846154,3131.9166666666665
22nd,91.44444444444444,129.33333333333334,91.44444444444444,133.33333333333334,1.3333333333333333,3259.814814814815
death,122.6590909090909,137.11363636363637,108.47727272727273,174.4090909090909,1.25,3369.560606060606
lyman,135.66666666666666,184.73333333333332,109.76666666666667,153.83333333333334,1.5333333333333334,3206.519444444444
enos,114.23529411764706,151.8235294117647,114.23529411764706,178.64705882352942,1.3529411764705883,3223.264705882353
knapp,125.75,188.83333333333334,125.75,154.33333333333334,1.5,3187.4166666666665
november,126.76470588235294,157.80588235294118,112.24705882352941,176.81764705882352,1.423529411764706,3217.794411764706
1837?october,351.0,640.4,125.6,440.7,4.3,3404.1405555555552
alaska,119.18181818181819,171.72727272727272,97.45454545454545,187.45454545454547,1.4545454545454546,3145.4454545454546
coppola,161.3835616438356,255.24657534246575,132.3972602739726,196.64383561643837,1.8630136986301369,3294.9595564253095
studied,136.78991596638656,220.63025210084032,109.39495798319328,242.35294117647058,1.9327731092436975,3356.1950980392157
theatre,172.68421052631578,207.02631578947367,153.02631578947367,575.4473684210526,1.4736842105263157,3379.1798245614036
hofstra,215.53333333333333,307.4,153.0,366.6,2.066666666666667,3498.808888888889
university,120.31702127659574,157.1531914893617,107.3468085106383,194.31914893617022,1.4553191489361703,3293.309680851064
prior,139.84,148.88,135.0,145.12,1.16,3406.873333333334
studying,158.8,217.0,112.5,228.8,1.7,3649.1099999999997
film,117.25757575757575,151.87878787878788,117.25757575757575,219.3181818181818,1.3181818181818181,3334.7171717171714
ucla,137.0,196.58333333333334,94.33333333333333,403.0,1.5833333333333333,3411.2777777777774
while,125.28125,141.859375,116.421875,148.296875,1.21875,3319.25390625
there,118.86666666666666,172.06666666666666,116.66666666666667,159.06666666666666,1.5,3418.947777777778
made,110.625,117.16666666666667,110.625,113.79166666666667,1.0833333333333333,3201.7083333333335
numerous,124.75862068965517,148.82758620689654,100.27586206896552,173.86206896551724,1.4482758620689655,3209.905172413793
films,126.61538461538461,132.84615384615384,121.38461538461539,425.61538461538464,1.1153846153846154,3286.6346153846152
soft,125.66666666666667,134.77777777777777,125.66666666666667,164.88888888888889,1.1111111111111112,3296.1111111111113
core,163.2,250.8,138.0,476.8,1.9,3300.3833333333337
porn,132.3,138.9,126.3,263.5,1.2,3290.8
robert,130.48863636363637,194.01136363636363,113.56818181818181,137.7840909090909,1.5795454545454546,3318.0044507575763
dee,93.33333333333333,174.0,93.33333333333333,154.77777777777777,1.6666666666666667,3420.296296296296
quincy,142.53846153846155,169.30769230769232,126.84615384615384,166.53846153846155,1.4615384615384615,3474.3589743589746
massachusetts,145.60377358490567,176.52830188679246,115.60377358490567,261.41509433962267,1.5377358490566038,3252.1001572327045
three-sport,177.9375,343.625,118.3125,204.125,2.8125,3410.63125
letterman,146.8125,318.3125,107.0625,238.1875,2.625,3353.903125
holy,106.84615384615384,190.15384615384616,93.61538461538461,360.15384615384613,1.9230769230769231,3446.6666666666665
cross,120.03846153846153,148.34615384615384,108.5,169.42307692307693,1.4230769230769231,3317.326923076923
college,118.16271186440677,180.99322033898306,109.83389830508474,254.52542372881356,1.6542372881355931,3304.317826693081
one,104.424,124.36,102.736,130.04,1.24,3259.384
players,109.41666666666667,117.33333333333333,90.33333333333333,109.41666666666667,1.3333333333333333,3250.625
signed,122.5,145.73076923076923,114.88461538461539,131.42307692307693,1.3461538461538463,3226.2884615384614
by,111.13414634146342,134.67073170731706,109.96341463414635,262.3780487804878,1.2317073170731707,3368.1504065040654
boston,131.55645161290323,192.66935483870967,116.7258064516129,200.25,1.5887096774193548,3324.009677419355
patriots,130.85714285714286,170.28571428571428,116.28571428571429,444.5,1.4285714285714286,3431.345238095238
when,137.7659574468085,158.59574468085106,119.63829787234043,143.4468085106383,1.2872340425531914,3279.2907801418437
seven,131.6,195.4,112.1,131.6,1.6,3572.6
years,118.00769230769231,132.8923076923077,106.44615384615385,252.56923076923076,1.2538461538461538,3321.6333333333337
old,119.41176470588235,126.3529411764706,99.41176470588235,162.2941176470588,1.2352941176470589,3186.0196078431372
returned,135.6909090909091,183.78181818181818,114.7090909090909,160.36363636363637,1.5636363636363637,3286.10303030303
england,120.53333333333333,157.1,108.41666666666667,469.1333333333333,1.4666666666666666,3324.6277777777777
prep,124.6875,175.375,118.1875,133.9375,1.3125,3433.9375
school,111.00199600798403,143.2994011976048,104.87225548902195,158.03592814371257,1.3532934131736527,3319.1416484491338
then,112.3125,148.921875,105.859375,152.078125,1.3671875,3282.8071614583337
went,117.23952095808383,157.77245508982037,111.11377245508982,148.5808383233533,1.3892215568862276,3368.671357285429
sherborne,176.5,249.4375,112.875,235.125,1.9375,3412.33125
girls,155.1818181818182,244.0909090909091,149.27272727272728,686.1818181818181,1.6363636363636365,3463.075757575758
snow,161.1,184.3,114.7,170.8,1.7,3327.5333333333338
toledo,156.92592592592592,188.66666666666666,131.74074074074073,220.14814814814815,1.4074074074074074,3428.4444444444443
ohio,126.33333333333333,137.91666666666666,126.33333333333333,171.0,1.1666666666666667,3366.125
kenyon,158.26666666666668,208.13333333333333,126.5,170.46666666666667,1.7333333333333334,3318.5733333333333
where,110.0,136.6851851851852,105.04938271604938,142.58641975308643,1.3148148148148149,3341.5216049382716
anne,118.72727272727273,245.63636363636363,102.63636363636364,266.8181818181818,2.1818181818181817,3430.0151515151515
mobley,192.08333333333334,337.6666666666667,144.0,226.75,2.25,3530.388888888889
omaha,207.07142857142858,274.7857142857143,153.0,234.35714285714286,1.9285714285714286,3450.5119047619046
nebraska,132.64285714285714,250.35714285714286,125.64285714285714,132.64285714285714,1.9285714285714286,3346.880952380952
attended,143.12627986348122,210.49146757679182,116.92150170648465,184.51877133105802,1.764505119453925,3296.7492930277913
bennington,217.5625,412.75,110.4375,217.5625,3.3125,3353.5357843137253
became,111.26845637583892,166.51006711409397,105.85906040268456,169.9798657718121,1.570469798657718,3261.515995525727
interested,107.86666666666666,144.2,102.6,107.86666666666666,1.4666666666666666,3302.688888888889
seventeen,186.22222222222223,241.0,116.88888888888889,488.1111111111111,1.8148148148148149,3352.6882716049386
commenced,170.1875,258.8125,103.625,186.625,2.3125,3376.796875
regular,124.17857142857143,176.75,113.10714285714286,177.96428571428572,1.6785714285714286,3361.413690476191
medical,135.67307692307693,191.96153846153845,120.46153846153847,160.09615384615384,1.6153846153846154,3323.6695512820515
studies,147.625,187.15625,133.1875,302.46875,1.5625,3336.35625
charing,156.93333333333334,244.73333333333332,124.4,172.0,2.1333333333333333,3332.5238095238096
hospital,152.89473684210526,188.52631578947367,146.47368421052633,305.8421052631579,1.368421052631579,3436.952631578947
obtained,178.66666666666666,258.5,88.66666666666667,347.1666666666667,2.25,3391.0611111111107
scholarship,150.48717948717947,195.84615384615384,118.51282051282051,188.0,1.6923076923076923,3320.587606837607
but,110.46666666666667,134.2,107.96,159.09333333333333,1.2,3313.4
kicked,101.5,160.5,101.5,125.875,1.625,3493.875
out,104.0,120.89473684210526,104.0,199.0,1.2105263157894737,3434.728070175439
because,122.96296296296296,153.62962962962962,104.92592592592592,151.33333333333334,1.4444444444444444,3286.993827160494
gotten,106.77777777777777,140.88888888888889,92.33333333333333,106.77777777777777,1.4444444444444444,3206.5
numberous,113.27272727272727,283.45454545454544,106.54545454545455,184.0909090909091,2.3636363636363638,3203.681818181818
amount,138.5,194.08333333333334,121.16666666666667,204.0,1.75,3350.694444444444
newly,148.1,253.3,138.4,257.7,1.9,3302.95
hired,134.77777777777777,193.55555555555554,134.77777777777777,234.66666666666666,1.5555555555555556,3419.277777777778
nurses,120.63636363636364,151.63636363636363,113.54545454545455,325.8181818181818,1.3636363636363635,3269.2727272727275
pregnant,196.28571428571428,215.0952380952381,146.42857142857142,722.3333333333334,1.4285714285714286,3295.2619047619046
darwin,119.5,223.65384615384616,103.5,220.8846153846154,1.8461538461538463,3436.4093406593406
edinburgh,120.4375,179.375,109.25,120.4375,1.625,3458.8395833333334
study,137.3783783783784,218.54054054054055,119.83783783783784,167.59459459459458,1.6756756756756757,3236.4826254826257
medicine,154.04,205.8,122.36,223.88,1.76,3420.7466666666664
revulsion,188.8181818181818,291.72727272727275,155.36363636363637,256.45454545454544,2.0,3624.174242424243
brutality,145.0,154.0,118.9090909090909,230.8181818181818,1.2727272727272727,3475.090909090909
surgery,135.83333333333334,149.25,114.58333333333333,135.83333333333334,1.4166666666666667,3432.0138888888887
him,108.66666666666667,134.22222222222223,105.46296296296296,133.07407407407408,1.2407407407407407,3352.175925925926
neglect,114.9090909090909,131.0909090909091,99.0,142.0909090909091,1.3636363636363635,3531.1060606060605
nearby,95.92307692307692,188.1153846153846,95.92307692307692,120.5,1.8076923076923077,3239.3653846153848
shrewsbury,127.0625,450.8125,117.9375,182.625,3.5625,3376.948592032967
next,110.0,152.52777777777777,106.83333333333333,185.69444444444446,1.3611111111111112,3253.1990740740744
year,120.90298507462687,158.79850746268656,112.69402985074628,176.71641791044777,1.4104477611940298,3270.0149253731342
lived,126.27272727272727,181.95454545454547,123.77272727272727,164.6818181818182,1.5,3463.265151515152
boarder,218.57142857142858,367.35714285714283,138.42857142857142,1455.9285714285713,2.5,3427.0595238095234
into,111.17647058823529,141.26470588235293,103.67647058823529,158.26470588235293,1.3529411764705883,3307.8382352941176
swedish,223.38709677419354,262.96774193548384,142.67741935483872,324.7741935483871,1.7741935483870968,3374.2738095238096
